ESTIMATE_TYPE,LICENCE_AREA,OPNG_CAT,OPNG_DESC,TARGETS_SOCKEYE,TARGETS_COHO,TARGETS_PINK,TARGETS_CHUM,TARGETS_CHINOOK,STAT_WEEK,FISHING_DATE,MGMT_AREA,AREA_NAME,HRS_OPEN,VESSELS_OP,SOCKEYE_KEPT,SOCKEYE_RELD,COHO_KEPT,COHO_RELD,PINK_KEPT,PINK_RELD,CHUM_KEPT,CHUM_RELD,CHINOOK_KEPT,CHINOOK_RELD,COMMENTS
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 19,YES,NO,NO,NO,NO, 07/3,19/07/2006,5,"OUTSIDE A5 10,13",16,3,414,0,0,62,188,0,0,62,3,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,3,3-12N,16,31,2879,0,0,31,1302,33,217,62,6,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,3,3-7A,16,11,1398,0,0,15,972,35,188,48,2,7,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,3,3-7B,16,2,120,0,0,14,106,6,42,3,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,3,BOSTONRK,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,3,MASK/FIN,16,42,3183,0,0,308,2646,44,910,70,8,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,3,TRACEYB,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,4,CHATHAM 4-9,16,101,6292,0,0,536,4030,152,0,495,43,20,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,4,NORTH B. 4-5,16,85,5476,0,0,474,1506,128,0,279,20,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,4,R/G/S,16,86,9847,0,0,27,532,86,0,0,47,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,4,SMITH IS 4-12,16,95,4779,0,0,86,865,142,0,95,22,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,5,"INSIDE A5 1,2,3",16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 20,YES,NO,NO,NO,NO, 07/3,20/07/2006,5,"OUTSIDE A5 10,13",16,3,305,0,0,74,183,0,0,50,2,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 20,NO,NO,NO,YES,NO, 07/3,20/07/2006,6,DOUGLAS 1,16,6,9,0,0,7,127,10,676,0,3,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 20,NO,NO,NO,YES,NO, 07/3,20/07/2006,6,OTHER A6,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 21,NO,NO,NO,YES,NO, 07/3,21/07/2006,6,DOUGLAS 1,16,7,9,0,0,23,131,7,1764,0,13,2,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 21,NO,NO,NO,YES,NO, 07/3,21/07/2006,6,OTHER A6,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,3-11PEAR,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,3-12N,16,22,1896,0,0,92,2275,67,594,74,4,7,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,3-13PORT,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,3-17DOG,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,3-7A,16,7,833,0,0,27,816,21,189,24,1,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,3-7B,16,6,714,0,0,22,696,18,162,24,1,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,3-9N,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,BOSTONRK,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,MASK/FIN,16,10,1150,0,0,66,470,31,270,100,2,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,3,TRACEYB,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,4,CHATHAM 4-9,16,117,12709,0,0,892,5111,234,0,439,35,2,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,4,NORTH B. 4-5,16,79,6727,0,0,798,3709,366,0,457,40,4,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,4,R/G/S,16,94,8584,0,0,102,1414,188,0,137,94,3,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,4,SMITH IS 4-12,16,88,10783,0,0,68,1256,203,0,108,41,2,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,5,"INSIDE A5 1,2,3",16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 23,YES,NO,NO,NO,NO, 07/4,23/07/2006,5,"OUTSIDE A5 10,13",16,3,299,0,0,91,276,0,0,65,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,3-11PEAR,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,3-12N,16,19,1311,0,0,114,2090,46,437,68,6,3,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,3-13PORT,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,3-17DOG,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,3-7A,16,8,552,0,0,48,880,20,184,29,2,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,3-7B,16,5,345,0,0,30,550,10,115,18,2,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,3-9N,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,BOSTONRK,16,1,69,0,0,6,110,2,23,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,MASK/FIN,16,26,1794,0,0,156,2860,62,598,94,8,3,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,3,TRACEYB,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,4,CHATHAM 4-9,16,115,15962,0,0,740,6748,257,0,437,20,4,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,4,NORTH B. 4-5,16,77,4204,0,0,512,7241,172,0,462,20,2,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,4,R/G/S,16,92,9142,0,0,200,2111,19,0,34,53,3,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,4,SMITH IS 4-12,16,86,6161,0,0,270,1677,129,0,68,43,3,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,5,"INSIDE A5 1,2,3",16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 24,YES,NO,NO,NO,NO, 07/4,24/07/2006,5,"OUTSIDE A5 10,13",16,4,314,0,0,75,355,0,0,55,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 24,NO,NO,NO,YES,NO, 07/4,24/07/2006,6,DOUGLAS 1,16,9,26,0,0,23,488,0,1660,0,17,2,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 24,NO,NO,NO,YES,NO, 07/4,24/07/2006,6,OTHER A6,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / 24 July,NO,NO,NO,YES,NO, 07/4,24/07/2006,8,Bella Coola Gillnet Area,16,48,2,0,62,0,940,0,12556,0,246,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / 24 July,NO,NO,NO,YES,NO, 07/4,24/07/2006,8,Dean Channel Gillnet Area,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / 24 July,NO,NO,NO,YES,NO, 07/4,24/07/2006,8,Fisher/Fitz Hugh Net Area,16,15,45,0,16,0,290,0,2587,0,9,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 25,NO,NO,NO,YES,NO, 07/4,25/07/2006,6,DOUGLAS 1,16,9,27,0,0,24,420,17,2018,0,4,1,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 25,NO,NO,NO,YES,NO, 07/4,25/07/2006,6,OTHER A6,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / July 25,NO,NO,NO,YES,NO, 07/4,25/07/2006,8,Bella Coola Gillnet Area,16,50,1,0,42,0,920,0,12711,0,260,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / July 25,NO,NO,NO,YES,NO, 07/4,25/07/2006,8,Dean Channel Gillnet Area,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / July 25,NO,NO,NO,YES,NO, 07/4,25/07/2006,8,Fisher/Fitz Hugh Net Area,16,15,40,0,4,0,274,0,1980,0,5,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 27,NO,NO,NO,YES,NO, 07/4,27/07/2006,6,DOUGLAS 1,16,12,9,0,0,31,298,21,3436,0,5,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 27,NO,NO,NO,YES,NO, 07/4,27/07/2006,6,OTHER A6,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,3-11PEAR,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,3-12N,16,21,3003,0,0,84,3780,46,651,99,6,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,3-13PORT,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,3-17DOG,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,3-7A,16,3,429,0,0,12,540,7,93,14,1,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,3-7B,16,5,715,0,0,20,900,11,155,23,1,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,3-9N,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,BOSTONRK,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,MASK/FIN,16,10,1430,0,0,40,1800,22,310,47,3,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,3,TRACEYB,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,4,CHATHAM 4-9,16,83,6972,0,0,1064,8496,290,0,309,15,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,4,NORTH B. 4-5,16,72,11066,0,0,176,4563,252,0,324,14,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,4,R/G/S,16,113,32052,0,0,486,15571,395,0,140,102,6,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,4,SMITH IS 4-12,16,84,14372,0,0,192,3900,294,0,152,20,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,5,"INSIDE A5 1,2,3",16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 28,YES,NO,NO,NO,NO, 07/4,28/07/2006,5,"OUTSIDE A5 10,13",16,4,284,0,0,76,696,0,0,32,0,1,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 28,NO,NO,NO,YES,NO, 07/4,28/07/2006,6,DOUGLAS 1,16,12,14,0,0,36,310,47,2512,0,7,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 28,NO,NO,NO,YES,NO, 07/4,28/07/2006,6,OTHER A6,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / July 28,NO,NO,NO,YES,NO, 07/4,28/07/2006,8,Bella Coola Gillnet Area,16,45,16,0,89,0,333,0,16591,0,146,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / July 28,NO,NO,NO,YES,NO, 07/4,28/07/2006,8,Dean Channel Gillnet Area,16,0,0,0,0,0,0,0,291,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN /CM/ Area 8 / July 28,NO,NO,NO,YES,NO, 07/4,28/07/2006,8,Fisher/Fitz Hugh Net Area,16,25,152,0,26,0,364,0,6222,0,6,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,3,3-7B,16,15,1260,0,0,60,1965,13,450,63,1,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,3,BOSTONRK,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,3,MASK/FIN,16,17,1428,0,0,68,2227,15,510,71,1,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,3,TRACEYB,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,4,CHATHAM 4-9,16,83,7678,0,0,889,8757,0,0,291,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,4,NORTH B. 4-5,16,72,5678,0,0,195,4917,0,0,521,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,4,R/G/S,16,113,21325,0,0,170,10178,0,0,40,113,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,4,SMITH IS 4-12,16,84,6538,0,0,154,1433,887,0,28,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,5,"INSIDE A5 1,2,3",16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / July 29,YES,NO,NO,NO,NO, 07/4,29/07/2006,5,"OUTSIDE A5 10,13",16,4,296,0,0,132,640,0,0,52,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 31,NO,NO,NO,YES,NO, 07/5,31/07/2006,6,DOUGLAS 1,16,14,14,0,0,54,256,0,5683,0,3,1,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / July 31,NO,NO,NO,YES,NO, 07/5,31/07/2006,6,OTHER A6,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM & PK / Area 7 / July 31,NO,NO,YES,YES,NO, 07/5,31/07/2006,7,Finlayson Channel,15,2,5,0,3,0,92,0,174,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM & PK / Area 7 / July 31,NO,NO,YES,YES,NO, 07/5,31/07/2006,7,Mathieson Channel,15,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM & PK / Area 7 / July 31,NO,NO,YES,YES,NO, 07/5,31/07/2006,7,Sheep Passage,15,1,0,0,0,0,2,0,25,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM / Area 8 / July 31,NO,NO,NO,YES,NO, 07/5,31/07/2006,8,Bella Coola Gillnet Area,16,55,10,0,46,0,561,0,19371,0,66,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM / Area 8 / July 31,NO,NO,NO,YES,NO, 07/5,31/07/2006,8,Dean Channel Gillnet Area,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM / Area 8 / July 31,NO,NO,NO,YES,NO, 07/5,31/07/2006,8,Fisher/Fitz Hugh Net Area,16,55,207,0,124,0,839,0,9827,0,47,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / Aug 1,NO,NO,NO,YES,NO, 07/5,01/08/2006,6,DOUGLAS 1,16,13,12,0,0,33,216,0,4350,0,1,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Douglas Ch CM / Aug 1,NO,NO,NO,YES,NO, 07/5,01/08/2006,6,OTHER A6,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM & PK / Area 7 / 01 Aug,NO,NO,YES,YES,NO, 07/5,01/08/2006,7,Finlayson Channel,15,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM & PK / Area 7 / 01 Aug,NO,NO,YES,YES,NO, 07/5,01/08/2006,7,Mathieson Channel,15,1,0,0,0,0,2,0,41,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM & PK / Area 7 / 01 Aug,NO,NO,YES,YES,NO, 07/5,01/08/2006,7,Sheep Passage,15,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM / Area 8 / 01 Aug,NO,NO,YES,YES,NO, 07/5,01/08/2006,8,Bella Coola Gillnet Area,16,59,10,0,80,0,236,0,23784,0,98,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM / Area 8 / 01 Aug,NO,NO,YES,YES,NO, 07/5,01/08/2006,8,Dean Channel Gillnet Area,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / CM / Area 8 / 01 Aug,NO,NO,YES,YES,NO, 07/5,01/08/2006,8,Fisher/Fitz Hugh Net Area,16,55,119,0,105,0,647,0,8734,0,22,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,3,3-7B,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,3,BOSTONRK,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,3,MASK/FIN,16,8,884,0,0,177,1455,100,0,950,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,3,TRACEYB,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,4,CHATHAM 4-9,16,49,5308,0,0,584,5345,53,0,172,14,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,4,NORTH B. 4-5,16,54,5610,0,0,305,5387,55,0,432,10,32,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,4,R/G/S,16,115,21339,0,0,115,4667,92,0,55,23,18,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena Sockeye/ Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,4,SMITH IS 4-12,16,48,3682,0,0,96,1762,53,0,34,10,6,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,5,"INSIDE A5 1,2,3",16,4,308,0,0,29,452,0,0,33,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Skeena SK A5 / Aug 2,YES,NO,NO,NO,NO, 07/5,02/08/2006,5,"OUTSIDE A5 10,13",16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /Aug 3,YES,NO,NO,NO,NO, 07/5,03/08/2006,3,3-7B,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /Aug 3,YES,NO,NO,NO,NO, 07/5,03/08/2006,3,BOSTONRK,16,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /Aug 3,YES,NO,NO,NO,NO, 07/5,03/08/2006,3,MASK/FIN,16,13,572,0,0,159,1667,0,0,580,0,0,
IN-SEASON,Area C - Salmon Gillnet,Full Fleet,Area C GN / Nass SK /Aug 3,YES,NO,NO,NO,NO, 07/5,03/08/2006,3,TRACEYB,16,0,0,0,0,0,0,0,0,0,0,0,
