SpeciesId,StatArea/CU,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3
CM,CM_27,Lower Skeena,1969,8500,1.01,8592,1.42,12180,1.5,18270,9473,0.28,27743,15730,0.46,34001,1.67,4.95,3.53
CM,CM_27,Lower Skeena,1970,9075,1,9080,1.42,12872,1.5,19308,7983,0.24,27291,14139,0.42,33447,1.67,5,3.53
CM,CM_27,Lower Skeena,1971,3200,1.03,3310,1.42,4692,1.5,7038,3797,0.29,10835,6241,0.47,13278,1.67,4.83,3.53
CM,CM_27,Lower Skeena,1972,25925,1,25941,1.42,36773,1.5,55159,29394,0.28,84553,48467,0.47,103625,1.67,5,3.53
CM,CM_27,Lower Skeena,1973,17675,1,17686,1.42,25071,1.5,37606,18627,0.27,56233,31311,0.45,68917,1.67,5,3.53
CM,CM_27,Lower Skeena,1974,7625,1,7630,1.42,10815,1.5,16223,12457,0.35,28680,18926,0.54,35149,1.67,5,3.53
CM,CM_27,Lower Skeena,1975,6175,1,6179,1.42,8759,1.5,13138,5650,0.25,18788,9888,0.43,23026,1.67,5,3.53
CM,CM_27,Lower Skeena,1976,6925,1,6929,1.42,9823,1.5,14734,3788,0.17,18522,7966,0.35,22700,1.67,5,3.53
CM,CM_27,Lower Skeena,1977,6950,1,6954,1.42,9858,1.5,14787,13580,0.39,28367,19979,0.57,34766,1.67,5,3.53
CM,CM_27,Lower Skeena,1978,4775,1,4778,1.42,6773,1.5,10159,5118,0.27,15277,8564,0.46,18723,1.67,5,3.53
CM,CM_27,Lower Skeena,1979,3635,1,3637,1.42,5156,1.5,7734,4546,0.3,12280,7317,0.49,15050,1.67,5,3.53
CM,CM_27,Lower Skeena,1980,18500,1,18511,1.42,26241,1.5,39361,18546,0.26,57908,31609,0.45,70970,1.67,5,3.53
CM,CM_27,Lower Skeena,1981,8445,1,8450,1.42,11979,1.5,17968,14850,0.37,32818,22253,0.55,40221,1.67,5,3.53
CM,CM_27,Lower Skeena,1982,4416,1,4416,1.42,6260,1.5,9390,3097,0.22,12487,4418,0.32,13808,1.67,5,3.53
CM,CM_27,Lower Skeena,1983,1096,1,1096,1.42,1554,1.5,2330,1158,0.24,3489,2413,0.51,4743,1.67,5,3.53
CM,CM_27,Lower Skeena,1984,26100,1,26116,1.42,37021,1.5,55531,21073,0.22,76604,39742,0.42,95273,1.67,5,3.53
CM,CM_27,Lower Skeena,1985,10810,1,10817,1.42,15333,1.5,23000,11668,0.28,34668,18147,0.44,41147,1.67,5,3.53
CM,CM_27,Lower Skeena,1986,7645,1,7650,1.42,10844,1.5,16266,8587,0.27,24853,15063,0.48,31329,1.67,5,3.53
CM,CM_27,Lower Skeena,1987,4000,1,4002,1.42,5674,1.5,8511,4366,0.31,12877,5470,0.39,13981,1.67,5,3.53
CM,CM_27,Lower Skeena,1988,79520,1,79520,1.42,112725,1.5,169087,115423,0.35,284510,159520,0.49,328607,1.67,5,3.53
CM,CM_27,Lower Skeena,1989,15950,1,15960,1.42,22624,1.5,33936,12578,0.21,46513,27033,0.44,60969,1.67,5,3.53
CM,CM_27,Lower Skeena,1990,2940,1,2947,1.42,4177,1.5,6265,3483,0.3,9748,5252,0.46,11517,1.67,4.99,3.53
CM,CM_27,Lower Skeena,1991,360,5.74,2067,1.42,2929,1.5,4394,2552,0.26,6946,5598,0.56,9992,1.67,0.87,3.53
CM,CM_27,Lower Skeena,1992,3314,1,3314,1.42,4698,1.5,7047,6452,0.4,13499,9065,0.56,16111,1.67,5,3.53
CM,CM_27,Lower Skeena,1993,1590,5.4,8586,1.42,12171,1.5,18257,9997,0.28,28254,17097,0.48,35355,1.67,0.93,3.53
CM,CM_27,Lower Skeena,1994,7085,1,7085,1.42,10043,1.5,15065,5098,0.2,20164,10874,0.42,25939,1.67,5,3.53
CM,CM_27,Lower Skeena,1995,6950,1.01,7027,1.42,9961,1.5,14942,7162,0.27,22105,11438,0.43,26380,1.67,4.95,3.53
CM,CM_27,Lower Skeena,1996,7450,1.01,7533,1.42,10678,1.5,16017,6559,0.24,22576,11658,0.42,27675,1.67,4.95,3.53
CM,CM_27,Lower Skeena,1997,20950,1.01,21183,1.42,30028,1.5,45041,8624,0.14,53665,16359,0.27,61401,1.67,4.95,3.53
CM,CM_27,Lower Skeena,1998,13600,1.01,13751,1.42,19493,1.5,29239,756,0.02,29996,5819,0.17,35059,1.67,4.95,3.53
CM,CM_27,Lower Skeena,1999,2650,1.09,2901,1.42,4112,1.5,6168,130,0.02,6299,1062,0.15,7230,1.67,4.57,3.53
CM,CM_27,Lower Skeena,2000,4650,1.04,4834,1.42,6853,1.5,10279,2313,0.16,12593,3833,0.27,14112,1.67,4.81,3.53
CM,CM_27,Lower Skeena,2001,8600,1.04,8941,1.42,12674,1.5,19011,2571,0.1,21583,6421,0.25,25432,1.67,4.81,3.53
CM,CM_27,Lower Skeena,2002,3060,1.12,3437,1.42,4872,1.5,7307,1101,0.12,8409,2074,0.22,9382,1.67,4.45,3.53
CM,CM_27,Lower Skeena,2003,27,167.01,4509,1.42,6392,1.5,9588,712,0.06,10300,2314,0.19,11903,1.67,0.03,3.53
CM,CM_27,Lower Skeena,2004,70,167.01,11691,1.42,16573,1.5,24859,2789,0.09,27648,7108,0.22,31967,1.67,0.03,3.53
CM,CM_27,Lower Skeena,2005,435,26.23,11408,1.42,16172,1.5,24258,105,0,24364,3771,0.13,28029,1.67,0.19,3.53
CM,CM_27,Lower Skeena,2006,,,,,,,,,0.15,,,0.2,,,,
CM,CM_27,Lower Skeena,2007,120,31.11,3733,1.42,5292,1.5,7939,671,0.07,8610,1980,0.2,9918,1.67,0.16,3.53
CM,CM_27,Lower Skeena,2008,60,31.11,1867,1.42,2646,1.5,3969,446,0.09,4416,902,0.19,4872,1.67,0.16,3.53
CM,CM_27,Lower Skeena,2009,481,4.9,2357,1.42,3341,1.5,5011,35,0.01,5046,752,0.13,5763,1.67,1.02,3.53
CM,CM_27,Lower Skeena,2010,290,7.39,2142,1.42,3037,1.5,4555,57,0.01,4613,669,0.13,5225,1.67,0.68,3.53
CM,CM_27,Lower Skeena,2011,3045,1.11,3374,1.42,4782,1.5,7174,752,0.09,7925,1360,0.16,8533,1.67,4.51,3.53
CM,CM_27,Lower Skeena,2012,1556,1.39,2158,1.42,3059,1.5,4589,70,0.01,4658,760,0.14,5349,1.67,3.61,3.53
CM,CM_27,Lower Skeena,2013,385,1.37,526,1.42,745,1.5,1118,1,0,1119,160,0.13,1278,1.67,3.66,3.53
CM,CM_27,Lower Skeena,2014,519,1.6,832,1.42,1180,1.5,1770,51,0.02,1820,358,0.17,2128,1.67,3.12,3.53
CM,CM_28,Middle Skeena,1954,3500,5.49,19214,1.78,34124,1.5,51186,45246,0.38,96431,66998,0.57,118184,1.5,0.91,2.82
CM,CM_28,Middle Skeena,1955,1500,5.49,8235,1.78,14625,1.5,21937,13834,0.32,35771,21903,0.5,43840,1.5,0.91,2.82
CM,CM_28,Middle Skeena,1956,3500,5.49,19214,1.78,34124,1.5,51186,44541,0.38,95726,66134,0.56,117319,1.5,0.91,2.82
CM,CM_28,Middle Skeena,1957,400,5.49,2196,1.78,3900,1.5,5850,4871,0.37,10721,7290,0.55,13140,1.5,0.91,2.82
CM,CM_28,Middle Skeena,1958,400,5.49,2196,1.78,3900,1.5,5850,3975,0.33,9825,6191,0.51,12041,1.5,0.91,2.82
CM,CM_28,Middle Skeena,1959,750,5.49,4117,1.78,7312,1.5,10968,6088,0.29,17057,9936,0.48,20904,1.5,0.91,2.82
CM,CM_28,Middle Skeena,1960,100,1,100,1.78,178,1.5,266,132,0.27,398,222,0.45,488,1.5,5,2.82
CM,CM_28,Middle Skeena,1961,25,5.49,137,1.78,244,1.5,366,230,0.32,596,365,0.5,730,1.5,0.91,2.82
CM,CM_28,Middle Skeena,1962,50,1,50,1.78,89,1.5,133,58,0.25,191,101,0.43,234,1.5,5,2.82
CM,CM_28,Middle Skeena,1963,,,,,,,,,0.21,,,0.39,,,,
CM,CM_28,Middle Skeena,1964,575,1,575,1.78,1021,1.5,1532,745,0.27,2277,1258,0.45,2790,1.5,5,2.82
CM,CM_28,Middle Skeena,1965,425,1,425,1.78,755,1.5,1132,566,0.27,1698,949,0.46,2081,1.5,5,2.82
CM,CM_28,Middle Skeena,1966,225,1,225,1.78,400,1.5,599,345,0.3,944,558,0.48,1157,1.5,5,2.82
CM,CM_28,Middle Skeena,1967,150,1.22,183,1.78,326,1.5,489,458,0.4,947,672,0.58,1161,1.5,4.09,2.82
CM,CM_28,Middle Skeena,1968,75,5.49,412,1.78,731,1.5,1097,675,0.31,1772,1075,0.49,2172,1.5,0.91,2.82
CM,CM_28,Middle Skeena,1969,100,1,100,1.78,178,1.5,266,138,0.28,405,229,0.46,496,1.5,5,2.82
CM,CM_28,Middle Skeena,1970,75,1.43,107,1.78,191,1.5,286,118,0.24,405,210,0.42,496,1.5,3.49,2.82
CM,CM_28,Middle Skeena,1971,75,1.43,107,1.78,191,1.5,286,154,0.29,441,254,0.47,540,1.5,3.49,2.82
CM,CM_28,Middle Skeena,1972,950,1,950,1.78,1687,1.5,2531,1349,0.28,3879,2224,0.47,4754,1.5,5,2.82
CM,CM_28,Middle Skeena,1973,475,1,475,1.78,844,1.5,1265,627,0.27,1892,1054,0.45,2319,1.5,5,2.82
CM,CM_28,Middle Skeena,1974,600,1,600,1.78,1066,1.5,1598,1227,0.35,2826,1865,0.54,3463,1.5,5,2.82
CM,CM_28,Middle Skeena,1975,400,1,400,1.78,710,1.5,1066,458,0.25,1524,802,0.43,1868,1.5,5,2.82
CM,CM_28,Middle Skeena,1976,150,1,150,1.78,266,1.5,400,103,0.17,502,216,0.35,616,1.5,5,2.82
CM,CM_28,Middle Skeena,1977,225,1,225,1.78,400,1.5,599,550,0.39,1150,810,0.57,1409,1.5,5,2.82
CM,CM_28,Middle Skeena,1978,225,1,225,1.78,400,1.5,599,302,0.27,901,505,0.46,1105,1.5,5,2.82
CM,CM_28,Middle Skeena,1979,,,,,,,,,0.3,,,0.49,,,,
CM,CM_28,Middle Skeena,1980,,,,,,,,,0.26,,,0.45,,,,
CM,CM_28,Middle Skeena,1981,25,89.18,2230,1.78,3960,1.5,5939,4909,0.37,10848,7356,0.55,13295,1.5,0.06,2.82
CM,CM_28,Middle Skeena,1982,10,89.18,892,1.78,1584,1.5,2376,784,0.22,3159,1118,0.32,3494,1.5,0.06,2.82
CM,CM_28,Middle Skeena,1983,10,89.18,892,1.78,1584,1.5,2376,1181,0.24,3556,2460,0.51,4836,1.5,0.06,2.82
CM,CM_28,Middle Skeena,1984,2030,1,2030,1.78,3605,1.5,5408,2052,0.22,7460,3870,0.42,9278,1.5,5,2.82
CM,CM_28,Middle Skeena,1985,35,89.18,3121,1.78,5543,1.5,8315,4218,0.28,12533,6561,0.44,14876,1.5,0.06,2.82
CM,CM_28,Middle Skeena,1986,750,1.01,759,1.78,1347,1.5,2021,1067,0.27,3087,1871,0.48,3892,1.5,4.94,2.82
CM,CM_28,Middle Skeena,1987,450,1.01,455,1.78,808,1.5,1212,622,0.31,1834,779,0.39,1992,1.5,4.94,2.82
CM,CM_28,Middle Skeena,1988,5000,1.01,5057,1.78,8981,1.5,13471,9195,0.35,22666,12709,0.49,26179,1.5,4.94,2.82
CM,CM_28,Middle Skeena,1989,1500,1.01,1517,1.78,2694,1.5,4041,1498,0.21,5539,3219,0.44,7260,1.5,4.94,2.82
CM,CM_28,Middle Skeena,1990,1600,1,1600,1.78,2842,1.5,4262,2369,0.3,6632,3573,0.46,7835,1.5,5,2.82
CM,CM_28,Middle Skeena,1991,1575,1,1575,1.78,2797,1.5,4196,2437,0.26,6632,5345,0.56,9541,1.5,5,2.82
CM,CM_28,Middle Skeena,1992,1250,1,1250,1.78,2220,1.5,3330,3049,0.4,6379,4283,0.56,7613,1.5,5,2.82
CM,CM_28,Middle Skeena,1993,612,1,612,1.78,1087,1.5,1630,893,0.28,2523,1527,0.48,3157,1.5,5,2.82
CM,CM_28,Middle Skeena,1994,500,1.08,541,1.78,960,1.5,1440,487,0.2,1928,1040,0.42,2480,1.5,4.62,2.82
CM,CM_28,Middle Skeena,1995,350,1.08,378,1.78,672,1.5,1008,483,0.27,1492,772,0.43,1780,1.5,4.62,2.82
CM,CM_28,Middle Skeena,1996,300,1.08,324,1.78,576,1.5,864,354,0.24,1218,629,0.42,1493,1.5,4.62,2.82
CM,CM_28,Middle Skeena,1997,200,1.08,216,1.78,384,1.5,576,110,0.14,686,209,0.27,785,1.5,4.62,2.82
CM,CM_28,Middle Skeena,1998,400,1.08,433,1.78,768,1.5,1152,30,0.02,1182,229,0.17,1382,1.5,4.62,2.82
CM,CM_28,Middle Skeena,1999,,,,,,,,,0.02,,,0.15,,,,
CM,CM_28,Middle Skeena,2000,,,,,,,,,0.16,,,0.27,,,,
CM,CM_28,Middle Skeena,2001,,,,,,,,,0.1,,,0.25,,,,
CM,CM_28,Middle Skeena,2002,,,,,,,,,0.12,,,0.22,,,,
CM,CM_28,Middle Skeena,2003,1755,1.05,1843,1.78,3274,1,3274,243,0.06,3517,790,0.19,4064,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2004,1950,1.05,2048,1.78,3638,1,3638,408,0.09,4046,1040,0.22,4678,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2005,1862,1.05,1956,1.78,3474,1,3474,15,0,3489,540,0.13,4014,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2006,685,1.05,720,1.78,1278,1,1278,233,0.15,1511,317,0.2,1595,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2007,354,1.05,372,1.78,660,1,660,56,0.07,716,165,0.2,825,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2008,150,1.05,158,1.78,280,1,280,31,0.09,311,64,0.19,343,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2009,829,1.05,871,1.78,1547,1,1547,11,0.01,1557,232,0.13,1778,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2010,398,1,398,1.78,707,1,707,9,0.01,716,104,0.13,811,1.5,5,2.82
CM,CM_28,Middle Skeena,2011,460,1.05,483,1.78,858,1,858,90,0.09,948,163,0.16,1021,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2012,426,1.05,447,1.78,795,1,795,12,0.01,807,132,0.14,926,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2013,567,1.05,596,1.78,1058,1,1058,1,0,1058,151,0.13,1209,1.5,4.76,2.82
CM,CM_28,Middle Skeena,2014,423,1.05,444,1.78,789,1,789,23,0.02,812,160,0.17,949,1.5,4.76,2.82
CM,CM_30,Portland Inlet,1954,12800,1,12800,1.13,14469,1.5,21704,10221,0.26,31925,17489,0.45,39193,2.2,5,4.42
CM,CM_30,Portland Inlet,1955,2550,1,2550,1.13,2883,1.5,4324,1958,0.25,6282,3389,0.44,7713,2.2,5,4.42
CM,CM_30,Portland Inlet,1956,10200,1.07,10927,1.13,12352,1.5,18528,19631,0.42,38159,28318,0.6,46846,2.2,4.67,4.42
CM,CM_30,Portland Inlet,1957,19600,1,19600,1.13,22156,1.5,33235,23867,0.34,57101,36866,0.53,70101,2.2,5,4.42
CM,CM_30,Portland Inlet,1958,13500,1,13500,1.13,15261,1.5,22891,12206,0.28,35097,20196,0.47,43087,2.2,5,4.42
CM,CM_30,Portland Inlet,1959,8600,1.07,9213,1.13,10414,1.5,15622,6741,0.25,22363,11832,0.43,27454,2.2,4.67,4.42
CM,CM_30,Portland Inlet,1960,5000,2.06,10312,1.07,11045,1.5,16567,6194,0.22,22761,11376,0.41,27943,2.2,2.42,4.67
CM,CM_30,Portland Inlet,1961,12750,1.03,13172,1.07,14107,1.5,21161,7698,0.22,28859,14268,0.4,35429,2.2,4.84,4.67
CM,CM_30,Portland Inlet,1962,37000,1.03,38225,1.07,40939,1.5,61409,10538,0.12,71947,26917,0.3,88326,2.2,4.84,4.67
CM,CM_30,Portland Inlet,1963,24200,1.03,25001,1.07,26777,1.5,40165,1922,0.04,42086,11503,0.22,51668,2.2,4.84,4.67
CM,CM_30,Portland Inlet,1964,45500,1.03,47006,1.07,50344,1.5,75517,17008,0.15,92525,38072,0.34,113589,2.2,4.84,4.67
CM,CM_30,Portland Inlet,1965,12000,1.16,13887,1.07,14874,1.5,22310,10502,0.26,32812,17972,0.45,40282,2.2,4.32,4.67
CM,CM_30,Portland Inlet,1966,20000,1.03,20662,1.07,22129,1.5,33194,9462,0.18,42656,19173,0.37,52367,2.2,4.84,4.67
CM,CM_30,Portland Inlet,1967,14400,1,14400,1.07,15423,1.5,23134,19954,0.38,43088,29764,0.56,52898,2.2,5,4.67
CM,CM_30,Portland Inlet,1968,27500,1,27500,1.07,29453,1.5,44180,19561,0.25,63741,34072,0.44,78252,2.2,5,4.67
CM,CM_30,Portland Inlet,1969,16000,1.03,16530,1.07,17704,1.5,26555,10582,0.23,37138,19037,0.42,45592,2.2,4.84,4.67
CM,CM_30,Portland Inlet,1970,21500,1.06,22727,1.02,23162,1.5,34742,9964,0.18,44707,20142,0.37,54885,2.2,4.73,4.91
CM,CM_30,Portland Inlet,1971,14000,1,14000,1.02,14268,1.5,21402,5463,0.17,26865,11579,0.35,32981,2.2,5,4.91
CM,CM_30,Portland Inlet,1972,39000,1.06,41225,1.02,42014,1.5,63021,17919,0.18,80940,36346,0.37,99367,2.2,4.73,4.91
CM,CM_30,Portland Inlet,1973,28000,1.06,29597,1.02,30164,1.5,45246,7936,0.12,53182,20044,0.31,65290,2.2,4.73,4.91
CM,CM_30,Portland Inlet,1974,33650,1,33650,1.02,34294,1.5,51441,20075,0.23,71516,36356,0.41,87797,2.2,5,4.91
CM,CM_30,Portland Inlet,1975,13500,1,13500,1.02,13758,1.5,20638,2870,0.1,23508,8222,0.28,28859,2.2,5,4.91
CM,CM_30,Portland Inlet,1976,14000,1.06,14799,1.02,15082,1.5,22623,2219,0.07,24842,7874,0.26,30497,2.2,4.73,4.91
CM,CM_30,Portland Inlet,1977,21000,1.25,26213,1.02,26715,1.5,40072,34463,0.38,74536,51432,0.56,91505,2.2,4.01,4.91
CM,CM_30,Portland Inlet,1978,22100,1.06,23361,1.02,23808,1.5,35712,18544,0.28,54256,30896,0.46,66608,2.2,4.73,4.91
CM,CM_30,Portland Inlet,1979,6900,1.06,7294,1.02,7433,1.5,11150,3942,0.21,15092,7378,0.4,18528,2.2,4.73,4.91
CM,CM_30,Portland Inlet,1980,13600,1.01,13713,1.01,13874,1.5,20811,9543,0.26,30354,16454,0.44,37265,2.2,4.96,4.94
CM,CM_30,Portland Inlet,1981,4600,1.01,4638,1.01,4693,1.5,7039,3271,0.26,10310,5618,0.44,12657,2.2,4.96,4.94
CM,CM_30,Portland Inlet,1982,7700,1.01,7764,1.01,7855,1.5,11783,5902,0.29,17685,8662,0.42,20444,2.2,4.96,4.94
CM,CM_30,Portland Inlet,1983,10500,1.01,10587,1.01,10711,1.5,16067,13074,0.35,29141,21167,0.57,37234,2.2,4.96,4.94
CM,CM_30,Portland Inlet,1984,21000,1.01,21174,1.01,21423,1.5,32134,34215,0.43,66349,46810,0.59,78944,2.2,4.96,4.94
CM,CM_30,Portland Inlet,1985,22210,1,22210,1.01,22471,1.5,33707,15030,0.26,48737,23796,0.41,57503,2.2,5,4.94
CM,CM_30,Portland Inlet,1986,3850,1.01,3882,1.01,3928,1.5,5891,3280,0.28,9171,5831,0.5,11723,2.2,4.96,4.94
CM,CM_30,Portland Inlet,1987,7550,1.01,7612,1.01,7702,1.5,11553,7396,0.36,18949,9236,0.44,20789,2.2,4.96,4.94
CM,CM_30,Portland Inlet,1988,27600,1.01,27828,1.01,28156,1.5,42233,12402,0.2,54636,18709,0.31,60942,2.2,4.96,4.94
CM,CM_30,Portland Inlet,1989,8200,1.02,8404,1.01,8503,1.5,12755,7006,0.26,19761,14273,0.53,27027,2.2,4.88,4.94
CM,CM_30,Portland Inlet,1990,4350,1.01,4376,1.08,4739,1.5,7108,3266,0.25,10374,5807,0.45,12915,2.2,4.97,4.62
CM,CM_30,Portland Inlet,1991,11705,1,11705,1.08,12675,1.5,19013,13670,0.31,32682,25543,0.57,44556,2.2,5,4.62
CM,CM_30,Portland Inlet,1992,6806,1,6806,1.08,7370,1.5,11055,9704,0.39,20759,13805,0.56,24860,2.2,5,4.62
CM,CM_30,Portland Inlet,1993,16750,1,16750,1.08,18138,1.5,27208,37581,0.42,64789,62185,0.7,89392,2.2,5,4.62
CM,CM_30,Portland Inlet,1994,10269,1,10269,1.08,11120,1.5,16680,6550,0.23,23230,11326,0.4,28006,2.2,5,4.62
CM,CM_30,Portland Inlet,1995,8250,1,8250,1.08,8934,1.5,13401,8621,0.32,22022,13437,0.5,26838,2.2,5,4.62
CM,CM_30,Portland Inlet,1996,5960,1,5960,1.08,6454,1.5,9681,5450,0.29,15131,8929,0.48,18610,2.2,5,4.62
CM,CM_30,Portland Inlet,1997,7742,1,7742,1.08,8384,1.5,12576,3133,0.17,15709,5656,0.31,18232,2.2,5,4.62
CM,CM_30,Portland Inlet,1998,39300,1,39300,1.08,42558,1.5,63836,11233,0.13,75070,24961,0.28,88797,2.2,5,4.62
CM,CM_30,Portland Inlet,1999,11127,1,11127,1.08,12049,1.5,18074,16372,0.41,34446,22024,0.55,40098,2.2,5,4.62
CM,CM_30,Portland Inlet,2000,9022,1.16,10444,1.08,11313,1.5,16969,5963,0.23,22933,9133,0.35,26103,2.2,4.32,4.62
CM,CM_30,Portland Inlet,2001,11209,1,11209,1.08,12142,1.5,18213,2336,0.1,20549,6264,0.26,24477,2.2,5,4.62
CM,CM_30,Portland Inlet,2002,9787,1,9830,1.08,10648,1.5,15972,3095,0.14,19067,5637,0.26,21609,2.2,4.98,4.62
CM,CM_30,Portland Inlet,2003,5008,1,5030,1.08,5449,1.5,8173,1405,0.13,9578,3044,0.27,11217,2.2,4.98,4.62
CM,CM_30,Portland Inlet,2004,24025,1,24130,1.08,26139,1.5,39208,5360,0.1,44568,13010,0.25,52218,2.2,4.98,4.62
CM,CM_30,Portland Inlet,2005,12625,1,12680,1.08,13736,1.5,20604,1502,0.06,22105,5181,0.2,25784,2.2,4.98,4.62
CM,CM_30,Portland Inlet,2006,13800,1.02,14110,1.08,15285,1.5,22927,3325,0.12,26253,5137,0.18,28064,2.2,4.89,4.62
CM,CM_30,Portland Inlet,2007,11200,1,11249,1.08,12185,1.5,18278,1439,0.06,19717,4748,0.21,23026,2.2,4.98,4.62
CM,CM_30,Portland Inlet,2008,12929,1,12986,1.08,14066,1.5,21100,1141,0.05,22240,3826,0.15,24926,2.2,4.98,4.62
CM,CM_30,Portland Inlet,2009,8712,1,8750,1.08,9478,1.5,14218,807,0.05,15025,3191,0.18,17409,2.2,4.98,4.62
CM,CM_30,Portland Inlet,2010,5350,1,5373,1.08,5821,1.5,8731,230,0.02,8961,1572,0.15,10303,2.2,4.98,4.62
CM,CM_30,Portland Inlet,2011,6325,1,6353,1.01,6400,1.5,9599,582,0.05,10182,1526,0.14,11126,2.2,4.98,4.96
CM,CM_30,Portland Inlet,2012,9087,1,9127,1.01,9194,1.5,13791,334,0.02,14126,2655,0.16,16447,2.2,4.98,4.96
CM,CM_30,Portland Inlet,2013,5984,1.16,6927,1.01,6978,1.5,10467,409,0.03,10876,2136,0.17,12604,2.2,4.32,4.96
CM,CM_30,Portland Inlet,2014,5304,1.65,8725,1.01,8790,1.5,13184,246,0.02,13430,2703,0.17,15887,2.2,3.04,4.96
CM,CM_31,Lower Nass,1954,,,,,,,,,0.26,,,0.45,,,,
CM,CM_31,Lower Nass,1955,,,,,,,,,0.25,,,0.44,,,,
CM,CM_31,Lower Nass,1956,,,,,,,,,0.42,,,0.6,,,,
CM,CM_31,Lower Nass,1957,,,,,,,,,0.34,,,0.53,,,,
CM,CM_31,Lower Nass,1958,250,1,250,180.67,45166,1.5,67749,36125,0.28,103874,59773,0.47,127522,1,5,0.03
CM,CM_31,Lower Nass,1959,550,1,550,180.67,99366,1.5,149049,64316,0.25,213365,112891,0.43,261939,1,5,0.03
CM,CM_31,Lower Nass,1960,350,1,350,180.67,63233,1.5,94849,35464,0.22,130313,65130,0.41,159979,1,5,0.03
CM,CM_31,Lower Nass,1961,750,1,750,180.67,135499,1.5,203248,73933,0.22,277181,137036,0.4,340284,1,5,0.03
CM,CM_31,Lower Nass,1962,,,,,,,,,0.12,,,0.3,,,,
CM,CM_31,Lower Nass,1963,200,1,200,180.67,36133,1.5,54200,2593,0.04,56792,15522,0.22,69722,1,5,0.03
CM,CM_31,Lower Nass,1964,1500,1,1500,180.67,270998,1.5,406496,91552,0.15,498048,204937,0.34,611433,1,5,0.03
CM,CM_31,Lower Nass,1965,200,1,200,180.67,36133,1.5,54200,25513,0.26,79713,43660,0.45,97860,1,5,0.03
CM,CM_31,Lower Nass,1966,750,1,750,180.67,135499,1.5,203248,57938,0.18,261186,117399,0.37,320647,1,5,0.03
CM,CM_31,Lower Nass,1967,750,1,750,180.67,135499,1.5,203248,175312,0.38,378561,261495,0.56,464743,1,5,0.03
CM,CM_31,Lower Nass,1968,25,1,25,180.67,4517,1.5,6775,3000,0.25,9775,5225,0.44,12000,1,5,0.03
CM,CM_31,Lower Nass,1969,,,,,,,,,0.23,,,0.42,,,,
CM,CM_31,Lower Nass,1970,75,1,75,180.67,13550,1.5,20325,5829,0.18,26154,11784,0.37,32108,1,5,0.03
CM,CM_31,Lower Nass,1971,,,,,,,,,0.17,,,0.35,,,,
CM,CM_31,Lower Nass,1972,,,,,,,,,0.18,,,0.37,,,,
CM,CM_31,Lower Nass,1973,,,,,,,,,0.12,,,0.31,,,,
CM,CM_31,Lower Nass,1974,10,1,10,180.67,1807,1.5,2710,1058,0.23,3768,1915,0.41,4625,1,5,0.03
CM,CM_31,Lower Nass,1975,,,,,,,,,0.1,,,0.28,,,,
CM,CM_31,Lower Nass,1976,50,1,50,180.67,9033,1.5,13550,1329,0.07,14879,4716,0.26,18266,1,5,0.03
CM,CM_31,Lower Nass,1977,,,,,,,,,0.38,,,0.56,,,,
CM,CM_31,Lower Nass,1978,,,,,,,,,0.28,,,0.46,,,,
CM,CM_31,Lower Nass,1979,,,,,,,,,0.21,,,0.4,,,,
CM,CM_31,Lower Nass,1980,,,,,,,,,0.26,,,0.44,,,,
CM,CM_31,Lower Nass,1981,10,1,10,180.67,1807,1.5,2710,1259,0.26,3969,2163,0.44,4873,1,5,0.03
CM,CM_31,Lower Nass,1982,25,1,25,180.67,4517,1.5,6775,3394,0.29,10169,4980,0.42,11755,1,5,0.03
CM,CM_31,Lower Nass,1983,20,1,20,180.67,3613,1.5,5420,4410,0.35,9830,7140,0.57,12560,1,5,0.03
CM,CM_31,Lower Nass,1984,,,,,,,,,0.43,,,0.59,,,,
CM,CM_31,Lower Nass,1985,,,,,,,,,0.26,,,0.41,,,,
CM,CM_31,Lower Nass,1986,,,,,,,,,0.28,,,0.5,,,,
CM,CM_31,Lower Nass,1987,25,1,25,180.67,4517,1.5,6775,4337,0.36,11112,5416,0.44,12191,1,5,0.03
CM,CM_31,Lower Nass,1988,100,1,100,180.67,18067,1.5,27100,7958,0.2,35058,12005,0.31,39105,1,5,0.03
CM,CM_31,Lower Nass,1989,20,1,20,180.67,3613,1.5,5420,2977,0.26,8397,6065,0.53,11485,1,5,0.03
CM,CM_31,Lower Nass,1990,20,1,20,180.67,3613,1.5,5420,2490,0.25,7910,4427,0.45,9847,1,5,0.03
CM,CM_31,Lower Nass,1991,20,1,20,180.67,3613,1.5,5420,3897,0.31,9317,7281,0.57,12701,1,5,0.03
